OBJECTID,TIS_ID,TIS_TYPE,TIS_ROUTE_,TIS_ROUTE1,TIS_DESC,MIDPNT_LAT,MIDPNT_LON,DT_MODIFIE,DT_CREATED,HMGNS_FLOW,HMGNS_FL_1,HMGNS_FL_2,ROAD_NBR,DECLARED_R,LRS_ROAD_D,LRS_ROAD_1
26405,12095,HFLOW_3,621,0,ELGAR RD NE BD BTWN RIVERSDALE RD (SOUTH) AND RIVERSDALE RD (NORTH) || Original ID_HOMOGENEOUS_FLOW:16740,-37.8377426,145.1109929,1404577272000,1404577272000,12095,NE,NORTH EAST BOUND,5899,ELGAR ROAD ,0,FORWARD
26406,11338,HFLOW_3,1037,0,WILLIAMSONS RD N BD BTWN FOOTE ST AND PORTER ST || Original ID_HOMOGENEOUS_FLOW:16755,-37.7560891,145.1344953,1404577281000,1404577281000,11338,N,NORTH BOUND,5901,DONCASTER-ELTHAM ROAD ,0,FORWARD
26407,11342,HFLOW_3,205,0,NARRE WARREN-CRANBOURNE RD N BD BTWN FULLARD RD AND PRINCES HWY EAST || Original ID_HOMOGENEOUS_FLOW:16764,-38.0287751,145.306438,1404577291000,1404577291000,11342,N,NORTH BOUND,5903,CRANBOURNE-NARRE WARREN ROAD ,1,REVERSE
26408,11346,HFLOW_3,787,0,MONASH WAY N Bd btwn MARYVALE ROAD AND SILCOCKS ROAD || Original ID_HOMOGENEOUS_FLOW:16775,-38.3021614,146.4192859,1404577299000,1404577299000,11346,N,NORTH BOUND,5906,MONASH WAY ,1,REVERSE
26409,11541,HFLOW_3,1038,1,BOOLARA - CHURCHILL RD SWBD BTW YINNAR RD AND BASTIN ST || Original ID_HOMOGENEOUS_FLOW:16788,-38.368828,146.3077907,1404577308000,1404577308000,11541,SW,SOUTH WEST BOUND,5907,BOOLARRA-CHURCHILL ROAD ,1,REVERSE
26410,12450,HFLOW_3,623,0,TANJIL EAST ROAD N Bd btwn LATROBE ROAD AND BROWN COAL MINE ROAD || Original ID_HOMOGENEOUS_FLOW:16797,-38.1651521,146.4088548,1404577316000,1404577316000,12450,N,NORTH BOUND,5909,MARYVALE ROAD ,0,FORWARD
26411,12451,HFLOW_3,1039,1,WOOD ST W BD BTWN SETTLEMENT RD AND DALTON RD || Original ID_HOMOGENEOUS_FLOW:16805,-37.6932157,145.0273817,1404577325000,1404577325000,12451,W,WEST BOUND,5910,CAMPBELLFIELD-GREENSBOROUGH ROAD ,1,REVERSE
26412,16234,HFLOW_1,1191,0,MORNINGTON PENINSULA LINK N BD BTWN RAMPS AT BUNGOWER ROAD || Original ID_HOMOGENEOUS_FLOW:31554,-38.2332337,145.1249231,1404598638000,1404598638000,16234,N,NORTH BOUND,2601,MORNINGTON PENINSULA FREEWAY ,1,REVERSE
26413,15904,HFLOW_1,1191,0,MORNINGTON PENINSULA LINK NW BD BTWN SKYE ROAD AND DANDENONG VALLEY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:31562,-38.1238741,145.1725192,1404598664000,1404598664000,15904,NW,NORTH WEST BOUND,2601,MORNINGTON PENINSULA FREEWAY ,1,REVERSE
26414,15298,HFLOW_1,1191,1,MORNINGTON PENINSULA LINK S BD BTWN SKYE ROAD AND CRANBOURNE-FRANKSTON ROAD || Original ID_HOMOGENEOUS_FLOW:31570,-38.145297,145.1729649,1404598689000,1404598689000,15298,S,SOUTH BOUND,2601,MORNINGTON PENINSULA FREEWAY ,0,FORWARD
26415,15668,HFLOW_1,1191,1,MORNINGTON PENINSULA LINK S BD BTWN GOLF LINKS ROAD AND FRANKSTON-FLINDERS ROAD || Original ID_HOMOGENEOUS_FLOW:31574,-38.1902824,145.1554143,1404598702000,1404598702000,15668,S,SOUTH BOUND,2601,MORNINGTON PENINSULA FREEWAY ,0,FORWARD
26416,9631,HFLOW_3,53,1,VICTORIA ST W BD BTWN ABBOTSFORD ST AND DRYBURGH ST || Original ID_HOMOGENEOUS_FLOW:13818,-37.804599,144.9441843,1404600460000,1404600460000,9631,W,WEST BOUND,5082,VICTORIA STREET ,1,REVERSE
26417,9070,HFLOW_3,470,1,VICTORIA ST W BD BTWN SWANSTON ST (WEST) AND BOUVERIE ST || Original ID_HOMOGENEOUS_FLOW:13826,-37.8065532,144.9619296,1404600470000,1404600470000,9070,W,WEST BOUND,5082,VICTORIA STREET ,1,REVERSE
26418,9267,HFLOW_3,262,1,VICTORIA PDE W BD BTWN BRUNSWICK ST AND GISBORNE ST || Original ID_HOMOGENEOUS_FLOW:13834,-37.8084768,144.976288,1404600480000,1404600480000,9267,W,WEST BOUND,5083,VICTORIA PARADE ,1,REVERSE
26419,8689,HFLOW_3,263,1,BALLARAT-BURRUMBEET ROAD W Bd btwn BALLARAT-BURRUMBEET ROAD AND MELBOURNE ROAD || Original ID_HOMOGENEOUS_FLOW:13843,-37.5602924,143.9088287,1404600489000,1404600489000,8689,W,WEST BOUND,5087,BALLARAT-BURRUMBEET ROAD ,0,FORWARD
26420,9273,HFLOW_3,263,1,STURT STREET W Bd btwn DAWSON STREET AND DRUMMOND STREET || Original ID_HOMOGENEOUS_FLOW:13851,-37.5613511,143.851282,1404600499000,1404600499000,9273,W,WEST BOUND,5087,BALLARAT-BURRUMBEET ROAD ,0,FORWARD
26421,9640,HFLOW_3,55,1,WATTLETREE ROAD W Bd btwn KOOYONG ROAD AND DANDENONG ROAD || Original ID_HOMOGENEOUS_FLOW:13876,-37.8609912,145.0176664,1404600509000,1404600509000,9640,W,WEST BOUND,5089,WATTLETREE ROAD ,1,REVERSE
26422,8695,HFLOW_3,56,1,SAYERS ROAD W Bd btwn PALMERS ROAD AND FORSYTH ROAD || Original ID_HOMOGENEOUS_FLOW:13884,-37.8532951,144.7381754,1404600519000,1404600519000,8695,W,WEST BOUND,5093,SAYERS ROAD ,0,FORWARD
26423,9081,HFLOW_3,265,0,DOCK LINK RD N BD BTWN FOOTSCRAY RD AND DYNON RD || Original ID_HOMOGENEOUS_FLOW:13888,-37.8046682,144.9170157,1404600530000,1404600530000,9081,N,NORTH BOUND,5095,DOCK LINK ROAD ,0,FORWARD
26424,10834,HFLOW_3,389,1,CHUM CREEK ROAD N Bd btwn YARRA GLEN ROAD AND YARRA GLEN-YEA ROAD || Original ID_HOMOGENEOUS_FLOW:16073,-37.5622535,145.4867342,1404577637000,1404577637000,10834,N,NORTH BOUND,5791,HEALESVILLE-KINGLAKE ROAD ,0,FORWARD
26425,10842,HFLOW_3,1014,1,EDITHVALE ROAD SWBd btwn WELLS ROAD AND STATION STREET || Original ID_HOMOGENEOUS_FLOW:16087,-38.0345941,145.1207843,1404577647000,1404577647000,10842,SW,SOUTH WEST BOUND,5797,SPRINGVALE ROAD ,0,FORWARD
26426,11197,HFLOW_3,599,1,FERNTREE GULLY RD W BD BTWN BURWOOD HWY AND SCORESBY RD || Original ID_HOMOGENEOUS_FLOW:16097,-37.8858668,145.2670178,1404577657000,1404577657000,11197,W,WEST BOUND,5799,FERNTREE GULLY ROAD ,1,REVERSE
26427,11410,HFLOW_3,391,1,HIGH STREET ROAD W Bd btwn SPRINGVALE ROAD AND BLACKBURN ROAD || Original ID_HOMOGENEOUS_FLOW:16113,-37.8732886,145.1576031,1404577666000,1404577666000,11410,W,WEST BOUND,5801,HIGH STREET ,1,REVERSE
26428,10850,HFLOW_3,391,1,HIGH STREET W BD BTWN HIGH STREET OVERPASS AND MONASH FREEWAY ONRAMP || Original ID_HOMOGENEOUS_FLOW:16122,-37.8600328,145.0590896,1404577676000,1404577676000,10850,W,WEST BOUND,5801,HIGH STREET ,1,REVERSE
26429,10854,HFLOW_3,391,1,HIGH STREET W Bd btwn WILLIAMS ROAD AND CHAPEL STREET || Original ID_HOMOGENEOUS_FLOW:16130,-37.8524727,144.9979091,1404577685000,1404577685000,10854,W,WEST BOUND,5801,HIGH STREET ,1,REVERSE
26430,11418,HFLOW_3,1015,1,CANTERBURY RD W BD BTWN BAYSWATER RD AND BEDFORD RD || Original ID_HOMOGENEOUS_FLOW:16138,-37.8278257,145.2613109,1404577694000,1404577694000,11418,W,WEST BOUND,5802,CANTERBURY ROAD ,1,REVERSE
26431,13193,HFLOW_2,1474,1,MIDLAND HIGHWAY S Bd btwn RAILWAY PLACE AND BENDIGO-MURCHISON ROAD || Original ID_HOMOGENEOUS_FLOW:18033,-36.5448539,144.5756859,1404579210000,1404579210000,13193,S,SOUTH BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26432,11698,HFLOW_2,1058,1,HIGHETT STREET N Bd btwn HIGHETT STREET AND MIDLAND HIGHWAY || Original ID_HOMOGENEOUS_FLOW:18042,-37.0465093,146.0892793,1404579221000,1404579221000,11698,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26433,12234,HFLOW_1,1595,1,CALDER FWY W BD BTWN RAMPS AT EDGECOMBE RD || Original ID_HOMOGENEOUS_FLOW:17498,-37.241429,144.4623022,1404580915000,1404580915000,12234,W,WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26434,12237,HFLOW_2,788,1,HIGH STREET N Bd btwn LOCKWOOD ROAD AND OAK STREET || Original ID_HOMOGENEOUS_FLOW:17516,-36.7877984,144.2455778,1404580926000,1404580926000,12237,N,NORTH BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26435,12027,HFLOW_2,788,1,CALDER HIGHWAY W Bd btwn HERMITAGE ROAD AND ALLIES ROAD || Original ID_HOMOGENEOUS_FLOW:17525,-36.7395573,144.170044,1404580935000,1404580935000,12027,W,WEST BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26436,12030,HFLOW_2,788,1,CALDER HIGHWAY NW BD BTWN STATION STREET AND PARK LANE || Original ID_HOMOGENEOUS_FLOW:17534,-36.5748664,143.8678908,1404580944000,1404580944000,12030,NW,NORTH WEST BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26437,12242,HFLOW_2,788,1,MILDURA WAY NEBd btwn DONALD ROAD AND CALDER HIGHWAY || Original ID_HOMOGENEOUS_FLOW:17542,-36.2620367,143.3512359,1404580954000,1404580954000,12242,NE,NORTH EAST BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26438,12245,HFLOW_2,788,1,RAILWAY AVENUE NWBd btwn CALDER HIGHWAY AND PARK STREET || Original ID_HOMOGENEOUS_FLOW:17551,-35.5095948,142.8511839,1404580965000,1404580965000,12245,NW,NORTH WEST BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26439,12035,HFLOW_2,788,1,MALLEE HIGHWAY N Bd btwn CALDER HIGHWAY AND FARRELL STREET || Original ID_HOMOGENEOUS_FLOW:17559,-35.0717886,142.3190388,1404580977000,1404580977000,12035,N,NORTH BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26440,12251,HFLOW_2,788,1,FIFTEENTH STREET NWBd btwn CALDER HIGHWAY AND COWRA AVENUE || Original ID_HOMOGENEOUS_FLOW:17567,-34.2351564,142.1703625,1404580987000,1404580987000,12251,NW,NORTH WEST BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26441,12140,HFLOW_3,1257,0,CAMPERDOWN-BALLARAT ROAD NEBd btwn CAMPERDOWN-BALLARAT ROAD AND CAMPERDOWN-LISMORE ROAD || Original ID_HOMOGENEOUS_FLOW:16965,-37.9627003,143.3240937,1404576626000,1404576626000,12140,NE,NORTH EAST BOUND,5961,CAMPERDOWN-LISMORE ROAD ,0,FORWARD
26442,12142,HFLOW_3,1258,1,BELMORE RD W BD BTWN GREYTHORN RD AND BALWYN RD || Original ID_HOMOGENEOUS_FLOW:16973,-37.804411,145.0901228,1404576635000,1404576635000,12142,W,WEST BOUND,5964,BELMORE ROAD ,1,REVERSE
26443,12483,HFLOW_3,1050,1,HEATHERTON ROAD W Bd btwn SPRINGVALE ROAD AND CLARKE ROAD || Original ID_HOMOGENEOUS_FLOW:16981,-37.9614022,145.1440738,1404576644000,1404576644000,12483,W,WEST BOUND,5970,HEATHERTON ROAD ,1,REVERSE
26444,11585,HFLOW_3,1259,1,HEATHERTON ROAD W Bd btwn HALLAM NORTH ROAD AND POWER ROAD || Original ID_HOMOGENEOUS_FLOW:16989,-37.9753558,145.2605093,1404576653000,1404576653000,11585,W,WEST BOUND,5970,HEATHERTON ROAD ,1,REVERSE
26445,11587,HFLOW_3,1259,1,HEATHERTON ROAD W Bd btwn JAMES STREET AND GLADSTONE ROAD || Original ID_HOMOGENEOUS_FLOW:16997,-37.9692319,145.2081147,1404576663000,1404576663000,11587,W,WEST BOUND,5970,HEATHERTON ROAD ,1,REVERSE
26446,12151,HFLOW_3,1051,0,FLETCHER ROAD W Bd btwn FLETCHER ROAD AND NEPEAN HIGHWAY || Original ID_HOMOGENEOUS_FLOW:17006,-38.139043,145.1245197,1404576672000,1404576672000,12151,W,WEST BOUND,5974,FLETCHER ROAD ,1,REVERSE
26447,11939,HFLOW_3,1261,1,MORELAND ROAD W Bd btwn HOLMES STREET AND SYDNEY ROAD || Original ID_HOMOGENEOUS_FLOW:17014,-37.7560704,144.969489,1404576681000,1404576681000,11939,W,WEST BOUND,5978,MORELAND ROAD ,1,REVERSE
26448,12160,HFLOW_3,637,0,ROYAL PARADE N Bd btwn COLLEGE CRESCENT AND CEMETERY ROAD WEST || Original ID_HOMOGENEOUS_FLOW:17023,-37.7912104,144.9585985,1404576690000,1404576690000,12160,N,NORTH BOUND,5979,ROYAL PARADE ,0,FORWARD
26449,11413,HFLOW_3,391,1,HIGH STREET OVERPASS W BD BTWN MONASH FREEWAY NORTH AND SOUTH BOUND LANES || Original ID_HOMOGENEOUS_FLOW:16121,-37.8600263,145.0593414,1404576700000,1404576700000,11413,W,WEST BOUND,5801,HIGH STREET ,1,REVERSE
26450,10853,HFLOW_3,391,1,HIGH STREET W Bd btwn ORRONG ROAD AND WILLIAMS ROAD || Original ID_HOMOGENEOUS_FLOW:16129,-37.8537097,145.0070028,1404576709000,1404576709000,10853,W,WEST BOUND,5801,HIGH STREET ,1,REVERSE
26451,11769,HFLOW_3,1015,1,CANTERBURY RD W BD BTWN DORSET RD AND BAYSWATER RD || Original ID_HOMOGENEOUS_FLOW:16137,-37.8291532,145.2784434,1404576719000,1404576719000,11769,W,WEST BOUND,5802,CANTERBURY ROAD ,1,REVERSE
26452,12112,HFLOW_3,207,1,GRIMSHAW ST W BD BTWN BENT ST AND PLENTY RD || Original ID_HOMOGENEOUS_FLOW:16813,-37.7001799,145.0602963,1404577334000,1404577334000,12112,W,WEST BOUND,5910,CAMPBELLFIELD-GREENSBOROUGH ROAD ,1,REVERSE
26453,12205,HFLOW_2,641,1,PRINCES HIGHWAY EAST W Bd btwn PRINCES HIGHWAY EAST AND ARGYLE STREET || Original ID_HOMOGENEOUS_FLOW:17367,-38.1893763,146.5697237,1404578788000,1404578788000,12205,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26454,12206,HFLOW_1,641,1,PRINCES FWY EAST W BD BTWN MARYVALE RD AND MONASH WAY || Original ID_HOMOGENEOUS_FLOW:17376,-38.2452287,146.4369662,1404578798000,1404578798000,12206,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26455,11992,HFLOW_1,641,1,PRINCES FWY EAST NW BD BTWN RAMPS AT STRZELECKI HWY (MORWELL-THORPDALE RD) || Original ID_HOMOGENEOUS_FLOW:17384,-38.2353519,146.3776538,1404578807000,1404578807000,11992,NW,NORTH WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26456,11995,HFLOW_2,641,1,PRINCES FWY EAST W BD BTWN MOE-GLENGARRY RD AND MIRBOO NORTH-TRAFALGAR RD || Original ID_HOMOGENEOUS_FLOW:17398,-38.2075459,146.1572558,1404578816000,1404578816000,11995,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26457,11999,HFLOW_1,641,1,PRINCES FWY EAST W BD BTWN DROUIN-WARRAGUL RD AND KORUMBURRA-WARRAGUL RD || Original ID_HOMOGENEOUS_FLOW:17407,-38.1686753,145.95354,1404578827000,1404578827000,11999,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26458,12217,HFLOW_1,641,1,PRINCESFWY EAST W BD BTWN MAIN NEERIM ROAD AND DROUIN-WARRAGUL RD (PRINCES WAY) || Original ID_HOMOGENEOUS_FLOW:17415,-38.0977189,145.8472838,1404578837000,1404578837000,12217,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26459,12005,HFLOW_2,1669,1,PRINCES HWY W BD BTWN RYAN RD AND ARMY RD || Original ID_HOMOGENEOUS_FLOW:17423,-38.0660068,145.5064484,1404578847000,1404578847000,12005,W,WEST BOUND,2460,BEACONSFIELD-NAR NAR GOON ROAD ,1,REVERSE
26460,12008,HFLOW_2,1669,1,PRINCES HWY W BD BTWN STATION ST AND OLD PRINCES HWY || Original ID_HOMOGENEOUS_FLOW:17433,-38.0553571,145.3829661,1404578856000,1404578856000,12008,W,WEST BOUND,2460,BEACONSFIELD-NAR NAR GOON ROAD ,1,REVERSE
26461,12566,HFLOW_2,1473,1,CALDER HIGHWAY NWBd btwn THIRD STREET AND CALDER HIGHWAY Start || Original ID_HOMOGENEOUS_FLOW:17442,-34.1366111,142.0301581,1404578870000,1404578870000,12566,NW,NORTH WEST BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26462,12011,HFLOW_1,1595,1,CALDER FWY W BD BTWN MOORNA DR AND WESTERN RING RD || Original ID_HOMOGENEOUS_FLOW:17451,-37.7290748,144.8676439,1404578881000,1404578881000,12011,W,WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26463,11640,HFLOW_1,1595,1,CALDER FWY NW BD BTWN GREEN GULLY RD AND MELTON HWY (RAMP) || Original ID_HOMOGENEOUS_FLOW:17460,-37.7134632,144.8328641,1404578891000,1404578891000,11640,NW,NORTH WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26464,12571,HFLOW_1,1595,1,CALDER FWY NW BD BTWN RAMPS AT VINEYARD RD || Original ID_HOMOGENEOUS_FLOW:17468,-37.6160276,144.7110434,1404578901000,1404578901000,12571,NW,NORTH WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26465,12648,HFLOW_2,1267,0,CRESWICK ROAD N Bd btwn DOVETON STREET AND MACARTHUR STREET || Original ID_HOMOGENEOUS_FLOW:18125,-37.5541925,143.8532799,1404580298000,1404580298000,12648,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26466,13214,HFLOW_2,1267,0,MIDLAND HIGHWAY OVERPASS N BD BTWN WESTERN FREEWAY WEST AND EAST BD LANES || Original ID_HOMOGENEOUS_FLOW:18135,-37.5206185,143.8441616,1404580308000,1404580308000,13214,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26467,12655,HFLOW_2,1267,0,MIDLAND HIGHWAY E Bd btwn CENTRAL SPRINGS ROAD AND ALBERT STREET || Original ID_HOMOGENEOUS_FLOW:18143,-37.3401316,144.1350269,1404580320000,1404580320000,12655,E,EAST BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26468,13219,HFLOW_2,1267,0,BARKER STREET N Bd btwn FOREST STREET AND MIDLAND HIGHWAY || Original ID_HOMOGENEOUS_FLOW:18151,-37.0544996,144.218736,1404580331000,1404580331000,13219,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26469,15252,HFLOW_3,867,0,ANGLESEA ROAD N Bd btwn HENDY MAIN ROAD AND MT DUNEED ROAD || Original ID_HOMOGENEOUS_FLOW:31422,-38.2746669,144.2700253,1404598507000,1404598507000,15252,N,NORTH BOUND,5010,ANGLESEA ROAD ,1,REVERSE
26470,15872,HFLOW_2,1474,0,NAPIER STREET NEBd btwn CHAPEL STREET AND IRONBARK-WHITE HILLS ROAD || Original ID_HOMOGENEOUS_FLOW:31430,-36.7494054,144.2910363,1404598517000,1404598517000,15872,NE,NORTH EAST BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26471,16086,HFLOW_3,486,0,DARTMOOR-HAMILTON ROAD E Bd btwn CONDAH-COLERAINE ROAD AND DIGBY ROAD || Original ID_HOMOGENEOUS_FLOW:31439,-37.7809401,141.8657866,1404598527000,1404598527000,16086,E,EAST BOUND,5150,DARTMOOR-HAMILTON ROAD ,0,FORWARD
26472,15877,HFLOW_3,775,1,CONDAH-COLERAINE ROAD S BD btwn DARTMOOR-HAMILTON ROAD AND HENTY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:31447,-37.8691255,141.729234,1404598537000,1404598537000,15877,S,SOUTH BOUND,5230,CONDAH-COLERAINE ROAD ,0,FORWARD
26473,15642,HFLOW_2,1609,1,SEPARATION STREET SWBd btwn MELBOURNE ROAD AND SEPARATION STREET || Original ID_HOMOGENEOUS_FLOW:31463,-38.1106109,144.3544358,1404598551000,1404598551000,15642,SW,SOUTH WEST BOUND,8006,2800F 5887B  ,0,FORWARD
26474,16094,HFLOW_1,2150,1,MAIN ROAD NW BD BTWN RAMPS AT HUME FREEWAY || Original ID_HOMOGENEOUS_FLOW:31472,-37.0887547,145.1018831,1404598565000,1404598565000,16094,N,NORTH BOUND,9999,Not Applicable,0,FORWARD
26475,15646,HFLOW_1,1413,0,MORNINGTON PENINSULA ROUTE N BD BTWN MORNINGTON PENINSULA LINK AND THOMPSON RD || Original ID_HOMOGENEOUS_FLOW:31480,-38.0784879,145.149183,1404598576000,1404598576000,15646,N,NORTH BOUND,2600,MORNINGTON PENINSULA FREEWAY ,1,REVERSE
26476,15648,HFLOW_2,211,0,FRANKSTON-DANDENONG RD NE BD BTWN RAMPS AT MORNINGTON PENINSULA LINK || Original ID_HOMOGENEOUS_FLOW:31489,-38.1089292,145.1616844,1404598586000,1404598586000,15648,NE,NORTH EAST BOUND,2090,DANDENONG VALLEY HIGHWAY ,0,FORWARD
26477,15653,HFLOW_3,591,1,CRANBOURNE RD W BD BTWN MORNINGTON PENINSULA LINK AND BEACH ST || Original ID_HOMOGENEOUS_FLOW:31506,-38.1525539,145.1562801,1404598596000,1404598596000,15653,W,WEST BOUND,5765,CRANBOURNE-FRANKSTON ROAD ,0,FORWARD
26478,9602,HFLOW_3,877,0,LOWER ROY STREET NEBd btwn BROADWAY AND DIMBOOLA-RAINBOW ROAD || Original ID_HOMOGENEOUS_FLOW:13678,-36.1398555,141.9898785,1404600333000,1404600333000,9602,NE,NORTH EAST BOUND,5051,DIMBOOLA-RAINBOW ROAD ,0,FORWARD
26479,9240,HFLOW_3,462,0,VINEYARD ROAD N Bd btwn DIGGERS REST-COIMADAI ROAD AND CALDER HIGHWAY Offramp || Original ID_HOMOGENEOUS_FLOW:13686,-37.6226876,144.7052165,1404600343000,1404600343000,9240,N,NORTH BOUND,5052,VINEYARD ROAD ,1,REVERSE
26480,9606,HFLOW_3,254,1,SHARPS ROAD W Bd btwn AIRPORT DRIVE AND KEILOR PARK DRIVE || Original ID_HOMOGENEOUS_FLOW:13694,-37.7065144,144.8642541,1404600353000,1404600353000,9606,W,WEST BOUND,5053,SHARPS ROAD ,0,FORWARD
26481,9047,HFLOW_3,878,0,KEILOR PARK DRIVE OVERPASS N BD BTWN CALDER FREEWAY WEST AND EAST BOUND LANES || Original ID_HOMOGENEOUS_FLOW:13703,-37.7258645,144.8495899,1404600363000,1404600363000,9047,N,NORTH BOUND,5054,KEILOR PARK DRIVE ,1,REVERSE
26482,8661,HFLOW_3,463,0,BELGRAVE-HALLAM ROAD N Bd btwn MONASH FREEWAY Offramp AND MONASH FREEWAY || Original ID_HOMOGENEOUS_FLOW:13727,-37.9980618,145.275115,1404600373000,1404600373000,8661,N,NORTH BOUND,5057,HALLAM ROAD ,0,FORWARD
26483,9615,HFLOW_3,47,0,BACCHUS MARSH ROAD N Bd btwn PURNELL ROAD AND PLANTATION ROAD || Original ID_HOMOGENEOUS_FLOW:13737,-38.0703818,144.3587719,1404600383000,1404600383000,9615,N,NORTH BOUND,5060,GEELONG-BACCHUS MARSH ROAD ,0,FORWARD
26484,9054,HFLOW_3,464,0,SPENCER STREET N Bd btwn COLLINS STREET AND BOURKE STREET || Original ID_HOMOGENEOUS_FLOW:13745,-37.8180816,144.9536946,1404600393000,1404600393000,9054,N,NORTH BOUND,5061,SPENCER STREET ,0,FORWARD
26485,11699,HFLOW_2,1058,1,MIDLAND HIGHWAY N Bd btwn COMMERCIAL ROAD AND BENALLA-TOCUMWAL ROAD || Original ID_HOMOGENEOUS_FLOW:18050,-36.4968474,145.9619672,1404579231000,1404579231000,11699,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26486,12634,HFLOW_2,1058,1,MCLENNAN STREET W Bd btwn ECHUCA-MOOROOPNA ROAD AND MIDLAND HIGHWAY || Original ID_HOMOGENEOUS_FLOW:18058,-36.3953713,145.354931,1404579241000,1404579241000,12634,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26487,12639,HFLOW_2,1058,1,MIDLAND HIGHWAY W Bd btwn HEATHCOTE-ROCHESTER ROAD AND NORTHERN HIGHWAY || Original ID_HOMOGENEOUS_FLOW:18067,-36.4857427,144.7058236,1404579250000,1404579250000,12639,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26488,13207,HFLOW_2,1267,0,MIDLAND HIGHWAY N Bd btwn BRUNEL STREET AND WALLACE STREET || Original ID_HOMOGENEOUS_FLOW:18108,-37.9084793,144.0931473,1404579259000,1404579259000,13207,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26489,12645,HFLOW_2,1267,0,LEARMONTH STREET W Bd btwn WARRENHEIP STREET AND BUNINYONG-SEBASTOPOL ROAD || Original ID_HOMOGENEOUS_FLOW:18112,-37.6491841,143.8790369,1404579269000,1404579269000,12645,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26490,12846,HFLOW_2,1267,0,SKIPTON STREET NEBd btwn DRUMMOND STREET AND LATROBE STREET || Original ID_HOMOGENEOUS_FLOW:18120,-37.5745598,143.8456415,1404579279000,1404579279000,12846,NE,NORTH EAST BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26491,12849,HFLOW_2,1267,0,MIDLAND HIGHWAY N BD BTWN WESTERN FREEWAY ONRAMP AND MIDLAND HIGHWAY OVERPASS || Original ID_HOMOGENEOUS_FLOW:18134,-37.5217762,143.8443588,1404579292000,1404579292000,12849,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26492,12836,HFLOW_2,1058,1,MIDLAND HIGHWAY N Bd btwn MAINDAMPLE-BENALLA ROAD AND HUME FREEWAY Offramp || Original ID_HOMOGENEOUS_FLOW:18044,-36.7716796,146.0082057,1404581213000,1404581213000,12836,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26493,13197,HFLOW_2,1058,1,BENALLA ROAD W Bd btwn MIDLAND HIGHWAY AND DOOKIE-NALINGA ROAD || Original ID_HOMOGENEOUS_FLOW:18052,-36.4202493,145.7157591,1404581222000,1404581222000,13197,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26494,12843,HFLOW_2,1058,1,MIDLAND HIGHWAY W Bd btwn MCLENNAN STREET AND TATURA-UNDERA ROAD || Original ID_HOMOGENEOUS_FLOW:18060,-36.4053554,145.2843211,1404581232000,1404581232000,12843,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26495,13204,HFLOW_2,1267,0,MIDLAND HIGHWAY W Bd btwn BALLAN ROAD AND FYANSFORD-GHERINGHAP ROAD || Original ID_HOMOGENEOUS_FLOW:18102,-38.087011,144.2714818,1404581265000,1404581265000,13204,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
